year,school_code_std,school_name,school_division,school_kind,region,estb,tuition_revenue,school_operating_revenue,industry_operating_revenue,total_operating_revenue,tuition_dependency_rate,uploaded_at
2021,0003193,영산대학교(해운대),대학,대학교,부산,사립,35134286.18,67941510.25,7427178.543,75368688.8,46.6,2026-08-01T04:06:42.106Z
2021,0000155,영산선학대학교,대학,대학교,전남,사립,66000,1236827.319,0,0,0,2026-08-01T04:06:42.106Z
2021,0000228,예수대학교,대학,대학교,전북,사립,3648491.28,6144870.976,135135.075,6280006.051,58.1,2026-08-01T04:06:42.106Z
2021,0000218,예원예술대학교,대학,대학교,전북,사립,14150006.66,16607957.55,27509.796,16635467.35,85.1,2026-08-01T04:06:42.106Z
2021,0000156,용인대학교,대학,대학교,경기,사립,47741741,68518417.16,2305147.687,70823564.84,67.4,2026-08-01T04:06:42.106Z
2021,0000157,우석대학교,대학,대학교,전북,사립,52968424.59,81526878.32,17599851.95,99126730.27,53.4,2026-08-01T04:06:42.106Z
2021,0000240,우송대학교,대학,대학교,대전,사립,71804323.38,110292337,6064064.814,116356401.9,61.7,2026-08-01T04:06:42.106Z
2021,0000158,울산대학교,대학,대학교,울산,사립,99996293.76,241113463.9,80397743.12,321511207.1,31.1,2026-08-01T04:06:42.106Z
2021,0000159,원광대학교,대학,대학교,전북,사립,111212140.3,179739395.9,44304715.65,224044111.5,49.6,2026-08-01T04:06:42.106Z
2021,0000160,위덕대학교,대학,대학교,경북,사립,19737639.73,29215055.03,4692007.611,33907062.64,58.2,2026-08-01T04:06:42.106Z
2021,0000154,유원대학교,대학,대학교,충북,사립,23076883.07,36087590.49,3136048.285,39223638.78,58.8,2026-08-01T04:06:42.106Z
2021,0000161,을지대학교,대학,대학교,대전,사립,41094866,83761382.93,25351077.36,109112460.3,37.7,2026-08-01T04:06:42.106Z
2021,0000163,이화여자대학교,대학,대학교,서울,사립,202851727.8,310867080.1,113376392.9,424243473,47.8,2026-08-01T04:06:42.106Z
2021,0000164,인제대학교,대학,대학교,경남,사립,69990354.8,121432592.4,43262639.77,164695232.2,42.5,2026-08-01T04:06:42.106Z
2021,0000168,인천가톨릭대학교,대학,대학교,인천,사립,6407583.733,12858134.28,765285.248,13623419.53,47,2026-08-01T04:06:42.106Z
2021,0000169,인하대학교,대학,대학교,인천,사립,164777789.8,244586697.4,111636326.7,356223024.1,46.3,2026-08-01T04:06:42.106Z
2021,0000170,장로회신학대학교,대학,대학교,서울,사립,15892865.65,25423397.04,0,0,0,2026-08-01T04:06:42.106Z
2021,0000171,전주대학교,대학,대학교,전북,사립,78951610.93,136267332.4,23301784.39,159569116.8,49.5,2026-08-01T04:06:42.106Z
2021,0000248,제주국제대학교,대학,대학교,제주,사립,4719708,6426929.649,770547.333,7197476.982,65.6,2026-08-01T04:06:42.106Z
2021,0000172,조선대학교,대학,대학교,광주,사립,141067057.9,213827854.8,61169060.47,274996915.3,51.3,2026-08-01T04:06:42.106Z
2021,0000173,중부대학교,대학,대학교,충남,사립,60144789.57,86823799.73,13518831.77,100342631.5,59.9,2026-08-01T04:06:42.106Z
2021,0000175,중앙대학교,대학,대학교,서울,사립,261684548.5,365944681.3,133911366.4,499856047.7,52.4,2026-08-01T04:06:42.106Z
2021,0000177,중앙승가대학교,대학,대학교,경기,사립,613317.02,4165240.309,104422.988,4269663.297,14.4,2026-08-01T04:06:42.106Z
2021,0000239,중원대학교,대학,대학교,충북,사립,25835486.83,43161887.91,3182072.319,46343960.23,55.7,2026-08-01T04:06:42.106Z
2021,0000187,차의과학대학교,대학,대학교,경기,사립,28092847.11,96067220.57,21135880.69,117203101.3,24,2026-08-01T04:06:42.106Z
2021,0000249,창신대학교,대학,대학교,경남,사립,13130487.07,22315172.3,1640267.887,23955440.19,54.8,2026-08-01T04:06:42.106Z
2021,0000179,청주대학교,대학,대학교,충북,사립,86380543.54,127116081.3,12252316.86,139368398.2,62,2026-08-01T04:06:42.106Z
2021,0000246,초당대학교,대학,대학교,전남,사립,19451686.48,38279660.6,1149034.652,39428695.26,49.3,2026-08-01T04:06:42.106Z
2021,0000180,총신대학교,대학,대학교,서울,사립,24864896.47,36834614.25,428427.019,37263041.27,66.7,2026-08-01T04:06:42.106Z
2021,0000181,추계예술대학교,대학,대학교,서울,사립,11472039.96,20027629.07,70974.105,20098603.17,57.1,2026-08-01T04:06:42.106Z
2021,0000184,칼빈대학교,대학,대학교,경기,사립,6871470,9004969.988,0,0,0,2026-08-01T04:06:42.106Z
2021,0000186,평택대학교,대학,대학교,경기,사립,28586328.14,39637039.75,4199753.416,43836793.16,65.2,2026-08-01T04:06:42.106Z
2021,0000188,포항공과대학교,대학,대학교,경북,사립,24810942.56,158643557.8,232719372.5,391362930.4,6.3,2026-08-01T04:06:42.106Z
2021,0000189,한국기술교육대학교,대학,대학교,충남,사립,19665324.76,175768251.4,34502467.14,210270718.6,9.4,2026-08-01T04:06:42.106Z
2021,0000247,한국공학대학교,대학,대학교,경기,사립,59244092.13,97098062.95,50650854.2,147748917.2,40.1,2026-08-01T04:06:42.106Z
2021,0000191,한국성서대학교,대학,대학교,서울,사립,7977568,17132542.4,190732.658,17323275.06,46.1,2026-08-01T04:06:42.106Z
2021,0000192,한국외국어대학교,대학,대학교,서울,사립,146071399.3,212596573.1,24138874.68,236735447.8,61.7,2026-08-01T04:06:42.106Z
2021,0000182,한국침례신학대학교,대학,대학교,대전,사립,10060580.78,18374700.26,0,0,0,2026-08-01T04:06:42.106Z
2021,0000194,한국항공대학교,대학,대학교,경기,사립,37919033,64697575.48,28770217.71,93467793.19,40.6,2026-08-01T04:06:42.106Z
2021,0000195,한남대학교,대학,대학교,대전,사립,82363082.1,130794966,31767899.67,162562865.6,50.7,2026-08-01T04:06:42.106Z
2021,0000196,한동대학교,대학,대학교,경북,사립,31860695.4,64710701.64,15624924.7,80335626.34,39.7,2026-08-01T04:06:42.106Z
2021,0000197,한라대학교,대학,대학교,강원,사립,21032898.18,35944379.35,4175189.178,40119568.53,52.4,2026-08-01T04:06:42.106Z
2021,0000198,한림대학교,대학,대학교,강원,사립,62115202.4,167061377.6,56983252.23,224044629.9,27.7,2026-08-01T04:06:42.106Z
2021,0000199,한서대학교,대학,대학교,충남,사립,53401061.11,85068252.24,15671492.31,100739744.6,53,2026-08-01T04:06:42.106Z
2021,0000200,한성대학교,대학,대학교,서울,사립,56035749.77,85853697.94,8301001.253,94154699.2,59.5,2026-08-01T04:06:42.106Z
2021,0000201,한세대학교,대학,대학교,경기,사립,24384113.5,36531911.98,583492.375,37115404.35,65.7,2026-08-01T04:06:42.106Z
2021,0000202,한신대학교,대학,대학교,경기,사립,38150696.4,60952068.79,5642277.43,66594346.22,57.3,2026-08-01T04:06:42.106Z
2021,0000203,한양대학교,대학,대학교,서울,사립,340529676.5,513810636.4,315074702.8,828885339.1,41.1,2026-08-01T04:06:42.106Z
2021,0000206,한일장신대학교,대학,대학교,전북,사립,6674505.5,10988177.26,65783.54,11053960.8,60.4,2026-08-01T04:06:42.106Z
2021,0000207,협성대학교,대학,대학교,경기,사립,30957556.74,44508947.14,4037982.11,48546929.25,63.8,2026-08-01T04:06:42.106Z
2021,0000208,호남대학교,대학,대학교,광주,사립,48920991.56,79881919.87,12732477.34,92614397.21,52.8,2026-08-01T04:06:42.106Z
2021,0000209,호남신학대학교,대학,대학교,광주,사립,4951412.78,7873734.803,21950.335,7895685.138,62.7,2026-08-01T04:06:42.106Z
2021,0000211,호서대학교,대학,대학교,충남,사립,102453467.2,149225456.3,30346581.75,179572038,57.1,2026-08-01T04:06:42.106Z
2021,0000212,홍익대학교,대학,대학교,서울,사립,192050506.8,273248563,31391665.32,304640228.4,63,2026-08-01T04:06:42.106Z
2021,0000284,청운대학교,대학,산업대학,충남,사립,40816747.05,64061522.13,10975486.52,75037008.65,54.4,2026-08-01T04:06:42.106Z
2021,0000282,호원대학교,대학,산업대학,전북,사립,34332687.14,57550588.27,1335464.134,58886052.41,58.3,2026-08-01T04:06:42.106Z
2021,0000663,개신대학원대학교,대학원대학,전문대학원,서울,사립,781484,1234841.53,0,0,0,2026-08-01T04:06:42.106Z
2021,0000643,건신대학원대학교,대학원대학,전문대학원,대전,사립,1057098,1421486.362,279623.357,1701109.719,62.1,2026-08-01T04:06:42.106Z
2021,0000668,경안대학원대학교,대학원대학,전문대학원,경북,사립,233992,404368.871,0,0,0,2026-08-01T04:06:42.106Z
2021,0002643,계약신학대학원대학교,대학원대학,전문대학원,경기,사립,0,307935.57,0,0,0,2026-08-01T04:06:42.106Z
2021,0002857,구세군사관대학원대학교,대학원대학,특수대학원,경기,사립,179200,1158054.762,0,0,0,2026-08-01T04:06:42.106Z
2021,0000657,국제뇌교육종합대학원대학교,대학원대학,전문대학원,충남,사립,2179137.667,2417398.334,355771.666,2773170,78.6,2026-08-01T04:06:42.106Z
2021,0000655,국제법률경영대학원대학교,대학원대학,전문대학원,경기,사립,1018226.75,1725968.403,0,0,0,2026-08-01T04:06:42.106Z
2021,0000649,수도국제대학원대학교,대학원대학,전문대학원,서울,사립,2375846.327,2872725.942,0,0,0,2026-08-01T04:06:42.106Z
2021,0000656,국제언어대학원대학교,대학원대학,전문대학원,서울,사립,734379,1465294.613,43097.32,1508391.933,48.7,2026-08-01T04:06:42.106Z
2021,0002818,능인대학원대학교,대학원대학,전문대학원,경기,사립,401120,863572.043,0,0,0,2026-08-01T04:06:42.106Z
2021,0000641,대한신학대학원대학교,대학원대학,전문대학원,경기,사립,1038766.35,1460923.961,0,0,0,2026-08-01T04:06:42.106Z
2021,0000669,동방문화대학원대학교,대학원대학,전문대학원,서울,사립,2823295.335,3774864.604,256665.074,4031529.678,70,2026-08-01T04:06:42.106Z
2021,0000642,베뢰아국제대학원대학교,대학원대학,전문대학원,서울,사립,212518.84,1141297.647,0,0,0,2026-08-01T04:06:42.106Z
2021,0000670,북한대학원대학교,대학원대학,전문대학원,서울,사립,1520879.35,2161630.794,901116.682,3062747.476,49.7,2026-08-01T04:06:42.106Z
2021,0000666,서울과학종합대학원대학교,대학원대학,전문대학원,서울,사립,10718250,15379437.62,1596832.237,16976269.86,63.1,2026-08-01T04:06:42.106Z
2021,0000677,서울미디어대학원대학교,대학원대학,특수대학원,서울,사립,1718900,5378844.729,754403.299,6133248.028,28,2026-08-01T04:06:42.106Z
2021,0000660,서울벤처대학원대학교,대학원대학,전문대학원,서울,사립,2373965.6,2685871.981,221011.634,2906883.615,81.7,2026-08-01T04:06:42.106Z
2021,0000658,서울불교대학원대학교,대학원대학,전문대학원,서울,사립,1560352.42,2171257.37,0,0,0,2026-08-01T04:06:42.106Z
2021,0000653,서울사회복지대학원대학교,대학원대학,특수대학원,서울,사립,949957.2,1688585.415,0,0,0,2026-08-01T04:06:42.106Z
2021,0000678,서울상담심리대학원대학교,대학원대학,전문대학원,서울,사립,976081.66,1600739.642,0,0,0,2026-08-01T04:06:42.106Z
2021,0000650,서울성경신학대학원대학교,대학원대학,전문대학원,서울,사립,429296.68,766750.076,0,0,0,2026-08-01T04:06:42.106Z
2021,0000659,서울외국어대학원대학교,대학원대학,전문대학원,서울,사립,2824900.001,3081330.173,157388.506,3238718.679,87.2,2026-08-01T04:06:42.106Z
2021,0000667,선학유피대학원대학교,대학원대학,전문대학원,경기,사립,518699,3882366.494,0,0,0,2026-08-01T04:06:42.106Z
2021,0000644,성산효대학원대학교,대학원대학,전문대학원,인천,사립,1297594.94,1760093.947,0,0,0,2026-08-01T04:06:42.106Z
2021,0000661,성서침례대학원대학교,대학원대학,전문대학원,경기,사립,275531.67,848860.784,0,0,0,2026-08-01T04:06:42.106Z
2021,0000671,순복음대학원대학교,대학원대학,전문대학원,서울,사립,742928.5,863112.867,0,0,0,2026-08-01T04:06:42.106Z
2021,0000672,실천신학대학원대학교,대학원대학,전문대학원,경기,사립,359002.65,790434.984,0,0,0,2026-08-01T04:06:42.106Z
2021,0000662,에스라성경대학원대학교,대학원대학,전문대학원,경기,사립,464548.667,841139.848,0,0,0,2026-08-01T04:06:42.106Z
2021,0000651,예명대학원대학교,대학원대학,전문대학원,서울,사립,1150360.4,1696184.357,0,0,0,2026-08-01T04:06:42.106Z
2021,0000654,온석대학원대학교,대학원대학,전문대학원,경기,사립,951500,1233249.242,0,0,0,2026-08-01T04:06:42.106Z
2021,0000645,원불교대학원대학교,대학원대학,전문대학원,전북,사립,164000,785435.216,0,0,0,2026-08-01T04:06:42.106Z
2021,0000646,웨스트민스터신학대학원대학교,대학원대학,전문대학원,경기,사립,3149272.267,3898420.145,0,0,0,2026-08-01T04:06:42.106Z
2021,0002668,제네바신학대학원대학교,대학원대학,전문대학원,경기,사립,30000,842912.964,0,0,0,2026-08-01T04:06:42.106Z
2021,0000680,주안대학원대학교,대학원대학,전문대학원,인천,사립,411241.6,1123216.239,0,0,0,2026-08-01T04:06:42.106Z
2021,0002817,치유상담대학원대학교,대학원대학,전문대학원,서울,사립,1268006.42,2656206.006,0,0,0,2026-08-01T04:06:42.106Z
2021,0000679,한국상담대학원대학교,대학원대학,전문대학원,서울,사립,1248740.02,2172466.425,0,0,0,2026-08-01T04:06:42.106Z
2021,0000681,한국전력국제원자력대학원대학교,대학원대학,전문대학원,울산,사립,4442006,12656219.08,1708094.555,14364313.63,30.9,2026-08-01T04:06:42.106Z
2021,0000673,한림국제대학원대학교,대학원대학,특수대학원,서울,사립,2392793.32,2875827.293,452200.627,3328027.92,71.9,2026-08-01T04:06:42.106Z
2021,0000676,한반도국제대학원대학교,대학원대학,특수대학원,서울,사립,251000,593455.744,0,0,0,2026-08-01T04:06:42.106Z
2021,0000647,합동신학대학원대학교,대학원대학,전문대학원,경기,사립,2024882,4078770.127,0,0,0,2026-08-01T04:06:42.106Z
2021,0000648,횃불트리니티신학대학원대학교,대학원대학,전문대학원,서울,사립,2876255,5285874.356,0,0,0,2026-08-01T04:06:42.106Z
2021,0000317,순복음총회신학교,대학,각종학교(대학),충북,사립,928818.716,1544054.242,0,0,0,2026-08-01T04:06:42.106Z
2021,0000410,가톨릭상지대학교,전문대학,전문대학,경북,사립,10434580.18,17939609.23,5484738.704,23424347.94,44.5,2026-08-01T04:06:42.106Z
2021,0000433,강동대학교,전문대학,전문대학,충북,사립,17312277.28,26331657.86,8334170.999,34665828.86,49.9,2026-08-01T04:06:42.106Z
2021,0000514,강릉영동대학교,전문대학,전문대학,강원,사립,14150543.07,22894932.08,2046898.738,24941830.82,56.7,2026-08-01T04:06:42.106Z
2021,0000548,강원관광대학교,전문대학,전문대학,강원,사립,3040538.187,5345317.622,313790.799,5659108.421,53.7,2026-08-01T04:06:42.106Z
2021,0000412,거제대학교,전문대학,전문대학,경남,사립,6411214,11498319.78,6074310.877,17572630.65,36.5,2026-08-01T04:06:42.106Z
2021,0000560,경기과학기술대학교,전문대학,전문대학,경기,사립,26396776.07,41813566.94,9575317.338,51388884.28,51.4,2026-08-01T04:06:42.106Z
2021,0002640,경남정보대학교,전문대학,전문대학,부산,사립,35186517.24,58906795.8,8942740.445,67849536.24,51.9,2026-08-01T04:06:42.106Z
2021,0000416,경민대학교,전문대학,전문대학,경기,사립,24412752.74,41545272.24,9604453.203,51149725.44,47.7,2026-08-01T04:06:42.106Z
2021,0002641,경복대학교,전문대학,전문대학,경기,사립,38127463.6,69766295.32,12633124.91,82399420.23,46.3,2026-08-01T04:06:42.106Z
2021,0000456,경북과학대학교,전문대학,전문대학,경북,사립,10142478.49,18649441.74,738910.782,19388352.52,52.3,2026-08-01T04:06:42.106Z
2021,0000438,경북보건대학교,전문대학,전문대학,경북,사립,6899294.69,11100743.62,3141491.755,14242235.37,48.4,2026-08-01T04:06:42.106Z
2021,0002642,경북전문대학교,전문대학,전문대학,경북,사립,15664903.86,27429576.39,6854889.979,34284466.37,45.7,2026-08-01T04:06:42.106Z
2021,0000422,경인여자대학교,전문대학,전문대학,인천,사립,26824177.24,42424184,1772681.711,44196865.71,60.7,2026-08-01T04:06:42.106Z
2021,0000425,계명문화대학교,전문대학,전문대학,대구,사립,27123381.49,49450355.97,9568550.585,59018906.55,46,2026-08-01T04:06:42.106Z
2021,0000426,계원예술대학교,전문대학,전문대학,경기,사립,20783700.46,28747166.63,1542217.668,30289384.3,68.6,2026-08-01T04:06:42.106Z
2021,0000435,나주대학교,전문대학,전문대학,전남,사립,6237816.3,11024587.78,1533397.313,12557985.1,49.7,2026-08-01T04:06:42.106Z
2021,0000429,광주보건대학교,전문대학,전문대학,광주,사립,18480198.15,29973861.48,6327124.158,36300985.64,50.9,2026-08-01T04:06:42.106Z
2021,0000430,구미대학교,전문대학,전문대학,경북,사립,30216055.06,55359885.17,11962498.69,67322383.85,44.9,2026-08-01T04:06:42.106Z
2021,0000549,국제대학교,전문대학,전문대학,경기,사립,19662731.79,30225107.17,1126085.942,31351193.11,62.7,2026-08-01T04:06:42.106Z
2021,0002971,군산간호대학교,전문대학,전문대학,전북,사립,7306771,10531408.86,71807.43,10603216.29,68.9,2026-08-01T04:06:42.106Z
2021,0000432,군장대학교,전문대학,전문대학,전북,사립,10403688.93,17434531.04,3254923.057,20689454.1,50.3,2026-08-01T04:06:42.106Z
2021,0002972,기독간호대학교,전문대학,전문대학,광주,사립,3148673.15,4904894.528,1807882.432,6712776.96,46.9,2026-08-01T04:06:42.106Z
2021,0000440,김포대학교,전문대학,전문대학,경기,사립,15173716.84,23897626.35,1632885.203,25530511.55,59.4,2026-08-01T04:06:42.106Z
2021,0000569,김해대학교,전문대학,전문대학,경남,사립,8327201.33,13954471.02,1338444.484,15292915.51,54.5,2026-08-01T04:06:42.106Z
2021,0000441,농협대학교,전문대학,전문대학,경기,사립,2101306.667,10253142.82,4373777.486,14626920.31,14.4,2026-08-01T04:06:42.106Z
2021,0000442,대경대학교,전문대학,전문대학,경북,사립,22758618.93,34917536.54,6599524.869,41517061.41,54.8,2026-08-01T04:06:42.106Z
2021,0000443,대구공업대학교,전문대학,전문대학,대구,사립,9763538.81,16224012.4,642221.137,16866233.54,57.9,2026-08-01T04:06:42.106Z
2021,0000446,대구과학대학교,전문대학,전문대학,대구,사립,22984445.16,38884921.6,9953592.71,48838514.31,47.1,2026-08-01T04:06:42.106Z
2021,0000444,대구보건대학교,전문대학,전문대학,대구,사립,40907264.07,64720706.86,10539666.19,75260373.05,54.4,2026-08-01T04:06:42.106Z
2021,0000546,대덕대학교,전문대학,전문대학,대전,사립,15099046.65,25716771.74,3320900.343,29037672.08,52,2026-08-01T04:06:42.106Z
2021,0000447,대동대학교,전문대학,전문대학,부산,사립,8606207.65,13169120.15,310182.643,13479302.8,63.8,2026-08-01T04:06:42.106Z
2021,0000448,대림대학교,전문대학,전문대학,경기,사립,46104936.82,71878427.03,14462896.88,86341323.91,53.4,2026-08-01T04:06:42.106Z
2021,0000449,대원대학교,전문대학,전문대학,충북,사립,12459784.48,21843612.74,7087712.052,28931324.8,43.1,2026-08-01T04:06:42.106Z
2021,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,23487133.99,37141889.95,7764930.665,44906820.61,52.3,2026-08-01T04:06:42.106Z
2021,0000451,대전보건대학교,전문대학,전문대학,대전,사립,28775340.17,48122090.76,5754052.82,53876143.58,53.4,2026-08-01T04:06:42.106Z
2021,0000460,동강대학교,전문대학,전문대학,광주,사립,13312522.41,21725131.42,5720715.323,27445846.75,48.5,2026-08-01T04:06:42.106Z
2021,0000457,동남보건대학교,전문대학,전문대학,경기,사립,29759868.92,42206233.15,7967914.883,50174148.04,59.3,2026-08-01T04:06:42.106Z
2021,0000450,동서울대학교,전문대학,전문대학,경기,사립,37098659.54,53366013.92,10798720.09,64164734,57.8,2026-08-01T04:06:42.106Z
2021,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,21792806.46,33155132.03,6136618.901,39291750.93,55.5,2026-08-01T04:06:42.106Z
2021,0000462,동아보건대학교,전문대학,전문대학,전남,사립,6813872.984,12354545.8,340942.184,12695487.99,53.7,2026-08-01T04:06:42.106Z
2021,0000463,동양미래대학교,전문대학,전문대학,서울,사립,37297868.25,58057766.07,11344396.05,69402162.12,53.7,2026-08-01T04:06:42.106Z
2021,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,12994007.26,23816557.77,5870594.652,29687152.42,43.8,2026-08-01T04:06:42.106Z
2021,0000465,동원대학교,전문대학,전문대학,경기,사립,18305921.19,29983383.77,5224048.12,35207431.89,52,2026-08-01T04:06:42.106Z
2021,0000466,동의과학대학교,전문대학,전문대학,부산,사립,25741654.84,43605631.93,13442628.16,57048260.09,45.1,2026-08-01T04:06:42.106Z
2021,0000467,부산보건대학교,전문대학,전문대학,부산,사립,15599537.19,25271322.45,7701663.636,32972986.09,47.3,2026-08-01T04:06:42.106Z
2021,0000469,두원공과대학교,전문대학,전문대학,경기,사립,19670022.8,32710938.63,5489806.041,38200744.67,51.5,2026-08-01T04:06:42.106Z
2021,0000470,마산대학교,전문대학,전문대학,경남,사립,31705673.39,50387537.22,6206040.315,56593577.53,56,2026-08-01T04:06:42.106Z
2021,0000473,명지전문대학,전문대학,전문대학,서울,사립,41030208.64,64325886.62,1302346.41,65628233.03,62.5,2026-08-01T04:06:42.106Z
2021,0000474,목포과학대학교,전문대학,전문대학,전남,사립,12231969.41,21530703.26,1863816.26,23394519.52,52.3,2026-08-01T04:06:42.106Z
2021,0000475,문경대학교,전문대학,전문대학,경북,사립,4856531.047,8694675.027,5191310.455,13885985.48,35,2026-08-01T04:06:42.106Z
2021,0000476,배화여자대학교,전문대학,전문대학,서울,사립,15201461.97,23844154.69,1408141.891,25252296.58,60.2,2026-08-01T04:06:42.106Z
2021,0000543,백석문화대학교,전문대학,전문대학,충남,사립,30719443.22,46386819.26,7584836.311,53971655.57,56.9,2026-08-01T04:06:42.106Z
2021,0000477,백제예술대학교,전문대학,전문대학,전북,사립,7963098.648,11342257.71,10393.634,11352651.34,70.1,2026-08-01T04:06:42.106Z
2021,0000479,부산경상대학교,전문대학,전문대학,부산,사립,12990645.8,27499777.35,959959.812,28459737.16,45.6,2026-08-01T04:06:42.106Z
2021,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,18242358.89,29741480.09,10781008.99,40522489.08,45,2026-08-01T04:06:42.106Z
2021,0000480,부산여자대학교,전문대학,전문대학,부산,사립,14201572.67,23053817.53,5657395.696,28711213.23,49.5,2026-08-01T04:06:42.106Z
2021,0000561,부산예술대학교,전문대학,전문대학,부산,사립,3789033.297,5998314.918,1194.455,5999509.373,63.2,2026-08-01T04:06:42.106Z
2021,0000482,부천대학교,전문대학,전문대학,경기,사립,46673293.24,76043749.56,14287230.84,90330980.4,51.7,2026-08-01T04:06:42.106Z
2021,0000483,삼육보건대학교,전문대학,전문대학,서울,사립,7568477.09,14872552.93,3283297.32,18155850.25,41.7,2026-08-01T04:06:42.106Z
2021,0002645,서라벌대학교,전문대학,전문대학,경북,사립,3516900.608,5798979.856,931866.084,6730845.94,52.3,2026-08-01T04:06:42.106Z
2021,0002646,서영대학교,전문대학,전문대학,광주,사립,27795172.69,43622638.64,8677528.517,52300167.16,53.1,2026-08-01T04:06:42.106Z
2021,0002973,서울여자간호대학교,전문대학,전문대학,서울,사립,5886055.725,9260701.861,2248156.469,11508858.33,51.1,2026-08-01T04:06:42.106Z
2021,0000489,서울예술대학교,전문대학,전문대학,경기,사립,25303971.2,35483690.28,515164.237,35998854.52,70.3,2026-08-01T04:06:42.106Z
2021,0000490,서일대학교,전문대학,전문대학,서울,사립,33131512.79,50280256.03,9352272.988,59632529.02,55.6,2026-08-01T04:06:42.106Z
2021,0000566,서정대학교,전문대학,전문대학,경기,사립,38138589.34,59733340.13,4277477.854,64010817.98,59.6,2026-08-01T04:06:42.106Z
2021,0000550,선린대학교,전문대학,전문대학,경북,사립,12148282.95,18713094.39,3188139.908,21901234.3,55.5,2026-08-01T04:06:42.106Z
2021,0002647,성운대학교,전문대학,전문대학,경북,사립,7206897.3,13441411.24,2130390.225,15571801.46,46.3,2026-08-01T04:06:42.106Z
2021,0000515,세경대학교,전문대학,전문대학,강원,사립,4684822.109,9284245.127,334425.029,9618670.156,48.7,2026-08-01T04:06:42.106Z
2021,0000567,송곡대학교,전문대학,전문대학,강원,사립,3387677.567,9064349.941,1133037.662,10197387.6,33.2,2026-08-01T04:06:42.106Z
2021,0000564,송호대학교,전문대학,전문대학,강원,사립,5022124.506,8981709.612,516202.751,9497912.363,52.9,2026-08-01T04:06:42.106Z
2021,0002649,수성대학교,전문대학,전문대학,대구,사립,18583381.35,30455924.28,8388743.716,38844668,47.8,2026-08-01T04:06:42.106Z
2021,0000497,수원과학대학교,전문대학,전문대학,경기,사립,24356772.21,35855217.72,7797590.442,43652808.16,55.8,2026-08-01T04:06:42.106Z
2021,0000496,수원여자대학교,전문대학,전문대학,경기,사립,26084891.55,41437002.04,1701679.298,43138681.34,60.5,2026-08-01T04:06:42.106Z
2021,0000498,순천제일대학교,전문대학,전문대학,전남,사립,13425175.22,21383379,6508964.989,27892343.99,48.1,2026-08-01T04:06:42.106Z
2021,0000500,숭의여자대학교,전문대학,전문대학,서울,사립,18405815.6,29558043.44,53325.942,29611369.39,62.2,2026-08-01T04:06:42.106Z
2021,0000501,신구대학교,전문대학,전문대학,경기,사립,42180461.54,61459333.74,9029826.67,70489160.41,59.8,2026-08-01T04:06:42.106Z
2021,0000502,신성대학교,전문대학,전문대학,충남,사립,20991106.01,32217924.13,5883706.571,38101630.7,55.1,2026-08-01T04:06:42.106Z
2021,0000506,신안산대학교,전문대학,전문대학,경기,사립,17941057.91,28288134.59,2259257.165,30547391.75,58.7,2026-08-01T04:06:42.106Z
2021,0000454,아주자동차대학교,전문대학,전문대학,충남,사립,5063099.9,8608299.386,3966468.03,12574767.42,40.3,2026-08-01T04:06:42.106Z
2021,0002650,안동과학대학교,전문대학,전문대학,경북,사립,13551099.9,23787031.16,5066819.766,28853850.93,47,2026-08-01T04:06:42.106Z
2021,0000507,안산대학교,전문대학,전문대학,경기,사립,24980253.8,39360978.38,9895158.323,49256136.7,50.7,2026-08-01T04:06:42.106Z
2021,0000510,여주대학교,전문대학,전문대학,경기,사립,28241565.99,41050156.84,6610647.72,47660804.56,59.3,2026-08-01T04:06:42.106Z
2021,0002651,연성대학교,전문대학,전문대학,경기,사립,36211014,60080604.17,11061418.35,71142022.52,50.9,2026-08-01T04:06:42.106Z
2021,0002652,연암공과대학교,전문대학,전문대학,경남,사립,6282245.484,17903168.48,4093351.098,21996519.57,28.6,2026-08-01T04:06:42.106Z
2021,0000512,연암대학교,전문대학,전문대학,충남,사립,6343488.92,24095621.51,6310810.417,30406431.93,20.9,2026-08-01T04:06:42.106Z
2021,0000418,영남외국어대학,전문대학,전문대학,경북,사립,2508940,2858174.079,0,0,0,2026-08-01T04:06:42.106Z
2021,0000513,영남이공대학교,전문대학,전문대학,대구,사립,31605299.82,51119225.61,10536063,61655288.61,51.3,2026-08-01T04:06:42.106Z
2021,0000517,영진전문대학교,전문대학,전문대학,대구,사립,41195269.08,74102280.22,14217529.73,88319809.95,46.6,2026-08-01T04:06:42.106Z
2021,0002653,오산대학교,전문대학,전문대학,경기,사립,27893703.13,39903307.51,10094691.48,49997999,55.8,2026-08-01T04:06:42.106Z
2021,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,21681201.35,30852629.39,7102920.973,37955550.36,57.1,2026-08-01T04:06:42.106Z
2021,0000452,우송정보대학,전문대학,전문대학,대전,사립,21376294.33,35097000.7,7354705.969,42451706.67,50.4,2026-08-01T04:06:42.106Z
2021,0000521,울산과학대학교,전문대학,전문대학,울산,사립,33145747.52,50126777.07,15472388.41,65599165.48,50.5,2026-08-01T04:06:42.106Z
