year,school_code_std,school_name,main_branch_name,school_rep_code,school_rep_name,parent_school_name,school_division,school_kind,region,estb,related_law,corp_name,status,student_aid_restrict,provisional_board,no_settlement,uploaded_at
2026,0002989,수원대학교 문화예술대학원,본교,0000102,수원대학교,수원대학교[본교],대학원,특수대학원,경기,사립,고등교육법,고운학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0002991,동의대학교 부동산대학원,본교,0000077,동의대학교,동의대학교[본교],대학원,특수대학원,부산,사립,고등교육법,동의학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0002992,장로회신학대학교 기독교와사회대학원,본교,0000125,장로회신학대학교,장로회신학대학교[본교],대학원,특수대학원,서울,사립,고등교육법,장로회신학대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0002995,홍익대학교 패션대학원,본교,0000160,홍익대학교,홍익대학교[본교],대학원,특수대학원,서울,사립,고등교육법,홍익학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0002996,남부대학교 문화복지대학원,본교,0000162,남부대학교,남부대학교[본교],대학원,특수대학원,전남광주,사립,고등교육법,우암학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0002997,대진대학교 공공정책대학원,본교,0000068,대진대학교,대진대학교[본교],대학원,특수대학원,경기,사립,고등교육법,대진대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0002998,청주대학교 사회복지・공공정책대학원,본교,0000132,청주대학교,청주대학교[본교],대학원,특수대학원,충북,사립,고등교육법,청석학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0002999,청주대학교 예술대학원,본교,0000132,청주대학교,청주대학교[본교],대학원,특수대학원,충북,사립,고등교육법,청석학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003000,광운대학교 스마트융합대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,특수대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003001,청주대학교 융합신기술대학원,본교,0000132,청주대학교,청주대학교[본교],대학원,특수대학원,충북,사립,고등교육법,청석학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003003,숙명여자대학교 인적자원개발대학원,본교,0000103,숙명여자대학교,숙명여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,숙명학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003004,숙명여자대학교 심리치료대학원,본교,0000103,숙명여자대학교,숙명여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,숙명학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003005,숙명여자대학교 문화예술대학원,본교,0000103,숙명여자대학교,숙명여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,숙명학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003008,신한대학교 일반대학원,본교,0000509,신한대학교,신한대학교[본교],대학원,일반대학원,경기,사립,고등교육법,학교법인 신흥학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003014,대구가톨릭대학교 유스티노자유대학원,본교,0000063,대구가톨릭대학교,대구가톨릭대학교[본교],대학원,특수대학원,대구,사립,고등교육법,선목학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003017,차의과학대학교 임상상담심리대학원,본교,0000139,차의과학대학교,차의과학대학교[본교],대학원,특수대학원,경기,사립,고등교육법,성광학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003020,서울기독대학교 문화산업경영대학원,본교,0000069,서울기독대학교,서울기독대학교[본교],대학원,특수대학원,서울,사립,고등교육법,환원학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003021,서울기독대학교 연합신학대학원,본교,0000069,서울기독대학교,서울기독대학교[본교],대학원,특수대학원,서울,사립,고등교육법,환원학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003024,가톨릭관동대학교 보건의료융합대학원,본교,0000513,가톨릭관동대학교,가톨릭관동대학교[본교],대학원,특수대학원,강원,사립,고등교육법,인천가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003029,안양대학교 글로벌대학원,본교,0000109,안양대학교,안양대학교[본교],대학원,특수대학원,경기,사립,고등교육법,우일학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003030,경기대학교 한류문화대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003031,상지대학교 사회융합대학원,본교,0000086,상지대학교,상지대학교[본교],대학원,특수대학원,강원,사립,고등교육법,상지학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003032,연세대학교(미래) 대학원,분교,0000110,연세대학교,연세대학교(미래)[분교],대학원,일반대학원,강원,사립,고등교육법,연세대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003033,홍익대학교 문화예술경영대학원,본교,0000160,홍익대학교,홍익대학교[본교],대학원,특수대학원,서울,사립,고등교육법,홍익학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003034,김천대학교 글로컬휴먼대학원,본교,0000185,김천대학교,김천대학교[본교],대학원,특수대학원,경북,사립,고등교육법,김천대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003035,건양대학교 바이오융합대학원,제2캠퍼스,0000038,건양대학교,건양대학교[제2캠퍼스],대학원,특수대학원,대전,사립,고등교육법,학교법인 건양교육재단,기존,,,,2026-08-14T22:41:45.160Z
2026,0003036,국민대학교 소프트웨어융합대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003038,백석대학교 문화예술대학원,본교,0000131,백석대학교,백석대학교[본교],대학원,특수대학원,서울,사립,고등교육법,백석대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003039,대구대학교 디자인・산업행정대학원,본교,0000061,대구대학교,대구대학교[본교],대학원,특수대학원,경북,사립,고등교육법,영광학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003040,대구가톨릭대학교 의료보건산업대학원,본교,0000063,대구가톨릭대학교,대구가톨릭대학교[본교],대학원,특수대학원,경북,사립,고등교육법,선목학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003045,안양대학교 경영행정대학원,제2캠퍼스,0000109,안양대학교,안양대학교[제2캠퍼스],대학원,특수대학원,인천,사립,고등교육법,우일학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003046,고려대학교 에너지환경대학원(그린스쿨),본교,0000049,고려대학교,고려대학교[본교],대학원,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003048,남서울대학교 국제대학원,본교,0000189,남서울대학교,남서울대학교[본교],대학원,특수대학원,충남,사립,고등교육법,성암학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003049,고려대학교 미디어대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003050,성균관대학교 미디어문화융합대학원,본교,0000097,성균관대학교,성균관대학교[본교],대학원,특수대학원,서울,사립,고등교육법,성균관대학,기존,,,,2026-08-14T22:41:45.160Z
2026,0003051,명지대학교 통합치료대학원,제2캠퍼스,0000079,명지대학교,명지대학교[제2캠퍼스],대학원,특수대학원,서울,사립,고등교육법,명지학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003052,전주대학교 보건복지대학원,본교,0000126,전주대학교,전주대학교[본교],대학원,특수대학원,전북,사립,고등교육법,신동아학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003053,인하대학교 제조혁신전문대학원,본교,0000124,인하대학교,인하대학교[본교],대학원,전문대학원,인천,사립,고등교육법,정석인하학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003054,인하대학교 상담심리대학원,본교,0000124,인하대학교,인하대학교[본교],대학원,특수대학원,인천,사립,고등교육법,정석인하학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003055,순천향대학교 미래융합대학원,본교,0000104,순천향대학교,순천향대학교[본교],대학원,특수대학원,충남,사립,고등교육법,동은학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003056,배재대학교 관광축제한류대학원,본교,0000081,배재대학교,배재대학교[본교],대학원,특수대학원,대전,사립,고등교육법,배재학당,기존,,,,2026-08-14T22:41:45.160Z
2026,0003057,이화여자대학교 임상바이오헬스대학원,본교,0000121,이화여자대학교,이화여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,이화학당,기존,,,,2026-08-14T22:41:45.160Z
2026,0003058,홍익대학교 영상・커뮤니케이션대학원,본교,0000160,홍익대학교,홍익대학교[본교],대학원,특수대학원,서울,사립,고등교육법,홍익학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003059,중앙대학교 보안대학원,본교,0000129,중앙대학교,중앙대학교[본교],대학원,특수대학원,서울,사립,고등교육법,중앙대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003060,호서대학교 산학융합대학원,본교,0000159,호서대학교,호서대학교[본교],대학원,특수대학원,서울,사립,고등교육법,호서학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003061,평택대학교 글로벌비즈니스대학원,본교,0000138,평택대학교,평택대학교[본교],대학원,특수대학원,경기,사립,고등교육법,피어선기념학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003063,우석대학교 경영문화대학원,본교,0000116,우석대학교,우석대학교[본교],대학원,특수대학원,전북,사립,고등교육법,우석학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003064,서경대학교 실용음악대학원,본교,0000088,서경대학교,서경대학교[본교],대학원,특수대학원,서울,사립,고등교육법,서경대학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003065,부산장신대학교 강해설교대학원,본교,0000167,부산장신대학교,부산장신대학교[본교],대학원,특수대학원,경남,사립,고등교육법,부산장신대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003069,동덕여자대학교 미래전략융합대학원,본교,0000072,동덕여자대학교,동덕여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,동덕학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003070,창신대학교 대학원,본교,0000193,창신대학교,창신대학교[본교],대학원,일반대학원,경남,사립,고등교육법,학교법인 우정학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003074,인하대학교 보건대학원,본교,0000124,인하대학교,인하대학교[본교],대학원,특수대학원,인천,사립,고등교육법,정석인하학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003075,서울기독대학교 운동재활복지대학원,본교,0000069,서울기독대학교,서울기독대학교[본교],대학원,특수대학원,서울,사립,고등교육법,환원학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003076,한양대학교 임상간호대학원,본교,0000153,한양대학교,한양대학교[본교],대학원,특수대학원,서울,사립,고등교육법,한양학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003083,성공회대학교 시민평화대학원,본교,0000096,성공회대학교,성공회대학교[본교],대학원,특수대학원,서울,사립,고등교육법,성공회대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003086,대전대학교 경영행정・사회복지・상담대학원,본교,0000067,대전대학교,대전대학교[본교],대학원,특수대학원,대전,사립,고등교육법,혜화학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003087,중부대학교 휴먼텍대학원,본교,0000128,중부대학교,중부대학교[본교],대학원,특수대학원,충남,사립,고등교육법,중부학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003088,가톨릭관동대학교 경영행정・창업대학원,본교,0000513,가톨릭관동대학교,가톨릭관동대학교[본교],대학원,특수대학원,강원,사립,고등교육법,인천가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003089,경희대학교 미디어커뮤니케이션대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003090,수원대학교 글로벌창업대학원,본교,0000102,수원대학교,수원대학교[본교],대학원,특수대학원,경기,사립,고등교육법,고운학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003091,중앙대학교 커뮤니케이션대학원,본교,0000129,중앙대학교,중앙대학교[본교],대학원,특수대학원,서울,사립,고등교육법,중앙대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003092,중앙대학교 창업경영대학원,제2캠퍼스,0000129,중앙대학교,중앙대학교[제2캠퍼스],대학원,특수대학원,경기,사립,고등교육법,중앙대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003093,숭실대학교 안전융합대학원,본교,0000105,숭실대학교,숭실대학교[본교],대학원,특수대학원,서울,사립,고등교육법,숭실대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003095,단국대학교 정보융합기술・창업대학원,본교,0000060,단국대학교,단국대학교[본교],대학원,특수대학원,경기,사립,고등교육법,단국대학,기존,,,,2026-08-14T22:41:45.160Z
2026,0003096,영남신학대학교 미래목회대학원,본교,0000112,영남신학대학교,영남신학대학교[본교],대학원,특수대학원,경북,사립,고등교육법,영남신학대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003097,영남신학대학교 통일선교대학원,본교,0000112,영남신학대학교,영남신학대학교[본교],대학원,특수대학원,경북,사립,고등교육법,영남신학대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003098,서울신학대학교 교회성장대학원,본교,0000090,서울신학대학교,서울신학대학교[본교],대학원,특수대학원,경기,사립,고등교육법,서울신학대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003100,김천대학교 대학원,본교,0000185,김천대학교,김천대학교[본교],대학원,일반대학원,경북,사립,고등교육법,김천대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003101,김천대학교 사회문화대학원,본교,0000185,김천대학교,김천대학교[본교],대학원,특수대학원,경북,사립,고등교육법,김천대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003113,을지대학교 일반대학원,제3캠퍼스,0000120,을지대학교,을지대학교[제3캠퍼스],대학원,일반대학원,경기,사립,고등교육법,을지학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003114,을지대학교 임상간호대학원,제3캠퍼스,0000120,을지대학교,을지대학교[제3캠퍼스],대학원,특수대학원,경기,사립,고등교육법,을지학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003116,한양대학교 인공지능융합대학원,본교,0000153,한양대학교,한양대학교[본교],대학원,특수대학원,서울,사립,고등교육법,한양학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003129,경기대학교 행정복지상담대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,특수대학원,경기,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003130,한세대학교 예술대학원,본교,0000151,한세대학교,한세대학교[본교],대학원,특수대학원,경기,사립,고등교육법,한세대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003131,한세대학교 휴먼서비스대학원,본교,0000151,한세대학교,한세대학교[본교],대학원,특수대학원,경기,사립,고등교육법,한세대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003132,고려대학교(세종) 창업경영대학원,분교,0000049,고려대학교,고려대학교(세종)[분교],대학원,특수대학원,세종,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003133,고려대학교(세종) 융합과학대학원,분교,0000049,고려대학교,고려대학교(세종)[분교],대학원,특수대학원,세종,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003134,동국대학교 교육서비스과학대학원,본교,0000071,동국대학교,동국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,동국대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003135,경희대학교 간호대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003136,총신대학교 통일개발대학원,본교,0000133,총신대학교,총신대학교[본교],대학원,특수대학원,서울,사립,고등교육법,대한예수교장로회 총신대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003137,순천향대학교 창의라이프대학원,본교,0000104,순천향대학교,순천향대학교[본교],대학원,특수대학원,충남,사립,고등교육법,동은학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003142,상명대학교 통합심리치료대학원,본교,0000085,상명대학교,상명대학교[본교],대학원,특수대학원,서울,사립,고등교육법,상명학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003143,서울한영대학교 국제신학선교대학원,본교,0000539,서울한영대학교,서울한영대학교[본교],대학원,특수대학원,서울,사립,고등교육법,학교법인 한영신학대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003146,아신대학교 다문화교육복지대학원,본교,0000558,아신대학교,아신대학교[본교],대학원,특수대학원,경기,사립,고등교육법,아세아연합신학대학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003147,가톨릭대학교 보건의료경영대학원,제2캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제2캠퍼스],대학원,특수대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003148,서강대학교 미디어커뮤니케이션대학원,본교,0000087,서강대학교,서강대학교[본교],대학원,특수대학원,서울,사립,고등교육법,서강대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003152,이화여자대학교 데이터사이언스대학원,본교,0000121,이화여자대학교,이화여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,이화학당,기존,,,,2026-08-14T22:41:45.160Z
2026,0003154,한서대학교 항공융합대학원,본교,0000149,한서대학교,한서대학교[본교],대학원,특수대학원,충남,사립,고등교육법,함주학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003156,동국대학교 미래융합대학원,본교,0000071,동국대학교,동국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,동국대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003158,연세대학교(미래) 보건과학대학원,분교,0000110,연세대학교,연세대학교(미래)[분교],대학원,특수대학원,강원,사립,고등교육법,연세대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003161,백석대학교 일반대학원,본교,0000131,백석대학교,백석대학교[본교],대학원,일반대학원,서울,사립,고등교육법,백석대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003162,을지대학교 보건복지대학원,제3캠퍼스,0000120,을지대학교,을지대학교[제3캠퍼스],대학원,특수대학원,경기,사립,고등교육법,을지학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003164,영남대학교 경영행정대학원,본교,0000111,영남대학교,영남대학교[본교],대학원,특수대학원,대구,사립,고등교육법,영남학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003166,가톨릭대학교 글로벌지식경영대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003167,세명대학교 저널리즘대학원,본교,0000099,세명대학교,세명대학교[본교],대학원,특수대학원,충북,사립,고등교육법,대원교육재단,기존,,,,2026-08-14T22:41:45.160Z
2026,0003168,덕성여자대학교 상담・산업대학원,본교,0000070,덕성여자대학교,덕성여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,덕성학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003169,나사렛대학교 미래재활복지대학원,본교,0000059,나사렛대학교,나사렛대학교[본교],대학원,특수대학원,충남,사립,고등교육법,나사렛학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003171,서원대학교 일반대학원,본교,0000093,서원대학교,서원대학교[본교],대학원,일반대학원,충북,사립,고등교육법,서원학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003173,부산가톨릭대학교 미래복지상담대학원,본교,0000082,부산가톨릭대학교,부산가톨릭대학교[본교],대학원,특수대학원,부산,사립,고등교육법,성모학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003174,용인대학교 스포츠과학대학원,본교,0000115,용인대학교,용인대학교[본교],대학원,특수대학원,경기,사립,고등교육법,단호학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003177,한일장신대학교 성경과교회대학원,본교,0000155,한일장신대학교,한일장신대학교[본교],대학원,특수대학원,전북,사립,고등교육법,한일신학,기존,,,,2026-08-14T22:41:45.160Z
2026,0003178,한국공학대학교 융합기술에너지대학원,본교,0000562,한국공학대학교,한국공학대학교[본교],대학원,전문대학원,경기,사립,고등교육법,한국산업기술대학,기존,,,,2026-08-14T22:41:45.160Z
2026,0003179,가톨릭꽃동네대학교 사회복지카리타스대학원,본교,0000557,가톨릭꽃동네대학교,가톨릭꽃동네대학교[본교],대학원,특수대학원,충북,사립,고등교육법,꽃동네현도학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003180,가톨릭꽃동네대학교 대학원,본교,0000557,가톨릭꽃동네대학교,가톨릭꽃동네대학교[본교],대학원,일반대학원,충북,사립,고등교육법,꽃동네현도학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003181,한신대학교 휴먼케어융합대학원,본교,0000152,한신대학교,한신대학교[본교],대학원,특수대학원,서울,사립,고등교육법,한신학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003182,고려대학교 심리융합과학대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003184,포항공과대학교 친환경소재대학원,본교,0000140,포항공과대학교,포항공과대학교[본교],대학원,전문대학원,경북,사립,고등교육법,포항공과대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003185,서경대학교 국제융합대학원,본교,0000088,서경대학교,서경대학교[본교],대학원,특수대학원,서울,사립,고등교육법,서경대학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003186,호남신학대학교 기독교사회복지대학원,본교,0000158,호남신학대학교,호남신학대학교[본교],대학원,특수대학원,전남광주,사립,고등교육법,호남신학대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003187,목원대학교 웨슬리신학대학원,본교,0000080,목원대학교,목원대학교[본교],대학원,특수대학원,대전,사립,고등교육법,감리교학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003188,한림대학교 창의미래융합대학원,본교,0000148,한림대학교,한림대학교[본교],대학원,특수대학원,강원,사립,고등교육법,일송학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003189,안양대학교 대신신학대학원,본교,0000109,안양대학교,안양대학교[본교],대학원,특수대학원,경기,사립,고등교육법,우일학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003190,중앙대학교 첨단광고PR대학원,본교,0000129,중앙대학교,중앙대학교[본교],대학원,특수대학원,서울,사립,고등교육법,중앙대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003191,한국항공대학교 항공우주정책대학원,본교,0000144,한국항공대학교,한국항공대학교[본교],대학원,특수대학원,경기,사립,고등교육법,정석인하학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003193,영산대학교(해운대),본교,0000181,영산대학교,영산대학교(해운대)[본교],대학,대학교,부산,사립,고등교육법,성심학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003194,영산대학교(양산),제2캠퍼스,0000181,영산대학교,영산대학교(양산)[제2캠퍼스],대학,대학교,경남,사립,고등교육법,성심학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003200,영산대학교(해운대) 사회과학대학원,본교,0000181,영산대학교,영산대학교(해운대)[본교],대학원,특수대학원,부산,사립,고등교육법,성심학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003201,영산대학교(해운대) 부동산대학원,본교,0000181,영산대학교,영산대학교(해운대)[본교],대학원,특수대학원,부산,사립,고등교육법,성심학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003202,영산대학교(해운대) 일반대학원,본교,0000181,영산대학교,영산대학교(해운대)[본교],대학원,일반대학원,부산,사립,고등교육법,성심학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003203,영산대학교(양산) 일반대학원,제2캠퍼스,0000181,영산대학교,영산대학교(양산)[제2캠퍼스],대학원,일반대학원,경남,사립,고등교육법,성심학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003205,협성대학교 웨슬리신학대학원,본교,0000156,협성대학교,협성대학교[본교],대학원,특수대학원,경기,사립,고등교육법,삼일학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003207,동덕여자대학교 스타트업대학원,본교,0000072,동덕여자대학교,동덕여자대학교[본교],대학원,특수대학원,서울,사립,고등교육법,동덕학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003208,서경대학교 융합대학원,본교,0000088,서경대학교,서경대학교[본교],대학원,특수대학원,서울,사립,고등교육법,서경대학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003209,고신대학교 국제융합대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003213,고려대학교 융합데이터과학대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003215,호서대학교 벤처기술창업대학원,본교,0000159,호서대학교,호서대학교[본교],대학원,특수대학원,충남,사립,고등교육법,호서학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003216,한국공학대학교 AI융합탄소중립전문대학원,본교,0000562,한국공학대학교,한국공학대학교[본교],대학원,전문대학원,경기,사립,고등교육법,한국산업기술대학,기존,,,,2026-08-14T22:41:45.160Z
2026,0003218,신한대학교 폴리마테스대학원,본교,0000509,신한대학교,신한대학교[본교],대학원,특수대학원,경기,사립,고등교육법,학교법인 신흥학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003219,한국외국어대학교 글로벌미디어커뮤니케이션대학원,본교,0000143,한국외국어대학교,한국외국어대학교[본교],대학원,특수대학원,서울,사립,고등교육법,동원육영회,기존,,,,2026-08-14T22:41:45.160Z
2026,0003220,건양대학교 안보대학원,제2캠퍼스,0000038,건양대학교,건양대학교[제2캠퍼스],대학원,특수대학원,대전,사립,고등교육법,학교법인 건양교육재단,기존,,,,2026-08-14T22:41:45.160Z
2026,0003221,배재대학교 국방정책대학원,본교,0000081,배재대학교,배재대학교[본교],대학원,특수대학원,대전,사립,고등교육법,배재학당,기존,,,,2026-08-14T22:41:45.160Z
2026,0003222,대진대학교 DNA플러스융합기술전문대학원,본교,0000068,대진대학교,대진대학교[본교],대학원,전문대학원,경기,사립,고등교육법,대진대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003223,국민대학교 자동차모빌리티대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,전문대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003224,고려대학교 개인정보보호대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003225,계명대학교 스포츠융합과학대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2026,0003226,고려대학교 SW・AI융합대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003234,국민대학교 글로벌평화・통일대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003235,한남대학교 문화예술대학원,본교,0000145,한남대학교,한남대학교[본교],대학원,특수대학원,대전,사립,고등교육법,대전기독학원,기존,,,,2026-08-14T22:41:45.160Z
2026,0003237,한남대학교 미래인재대학원,본교,0000145,한남대학교,한남대학교[본교],대학원,특수대학원,대전,사립,고등교육법,대전기독학원,기존,,,,2026-08-14T22:41:45.160Z
