year,cohort,school_rep_code,school_rep_name,region,estb,school_division,tuition_revenue,edu_operating_revenue,industry_operating_revenue,total_operating_revenue,tuition_dependency_rate,campus_count,has_alimi,updated_at
2021,university,0000050,고신대학교,부산,사립,대학,29207272.28,62511765.13,5740830.351,68252595.481,42.8,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000180,동명대학교,부산,사립,대학,50316930,85176819.01,14099096.64,99275915.65,50.7,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000073,동서대학교,부산,사립,대학,62469484.36,107901442.2,14795684.69,122697126.89,50.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000075,동아대학교,부산,사립,대학,137264203.3,226474059,52272330.94,278746389.94,49.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000077,동의대학교,부산,사립,대학,99916982.34,153693717.8,26352306.95,180046024.75,55.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000082,부산가톨릭대학교,부산,사립,대학,25353994.27,45655287.76,9406776.629,55062064.389,46,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000083,부산외국어대학교,부산,사립,대학,45344863.76,73905214.75,4401300.74,78306515.49,57.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000106,신라대학교,부산,사립,대학,53231199.56,87330575.63,10939202.91,98269778.53999999,54.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000035,감리교신학대학교,서울,사립,대학,8667113.547,13452695.56,104573.194,13557268.754,63.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000037,건국대학교,서울,사립,대학,231870911.4,352524018.2,129929439.5,482453457.7,48.1,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000047,경희대학교,서울,사립,대학,298100152.5,444864195,196233119.3,641097314.3,46.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000049,고려대학교,서울,사립,대학,356169041.5,625086689.5,470078068.8,1095164758.3,32.5,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000053,광운대학교,서울,사립,대학,77572513.14,110693364.7,40727236.17,151420600.87,51.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000056,국민대학교,서울,사립,대학,153140979.4,219220815.5,88247479.36,307468294.86,49.8,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000070,덕성여자대학교,서울,사립,대학,40929856.73,67421924.54,8969297.187,76391221.72700001,53.6,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000071,동국대학교,서울,사립,대학,209852665,314403539.9,109858616.4,424262156.29999995,49.5,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000072,동덕여자대학교,서울,사립,대학,52793245.88,83308895.19,3949864.609,87258759.799,60.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000084,삼육대학교,서울,사립,대학,45872033.87,75439639.93,7461385.762,82901025.692,55.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000085,상명대학교,서울,사립,대학,105155704.1,152725125.9,41354584.98,194079710.88,54.2,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000087,서강대학교,서울,사립,대학,103109818.9,146323012.5,74662893.33,220985905.82999998,46.7,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000088,서경대학교,서울,사립,대학,49492884.4,77610492.82,10301377.27,87911870.08999999,56.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000069,서울기독대학교,서울,사립,대학,4002034.8,6457358.118,49458.293,6506816.410999999,61.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000091,서울여자대학교,서울,사립,대학,51737189.07,80423467.14,9466023.183,89889490.323,57.6,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000539,서울한영대학교,서울,사립,대학,6042080.294,8813363.404,98046.321,8911409.725,67.8,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000096,성공회대학교,서울,사립,대학,16923159.57,28297810.94,2473825.712,30771636.652000003,55,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000097,성균관대학교,서울,사립,대학,279340542.1,482250607.2,356288048.3,838538655.5,33.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000098,성신여자대학교,서울,사립,대학,78771004.84,111078780.8,11561199.64,122639980.44,64.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000100,세종대학교,서울,사립,대학,122744760.7,170556252.6,85925520.16,256481772.76,47.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000103,숙명여자대학교,서울,사립,대학,103149578,155060660.6,49299495.33,204360155.93,50.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000105,숭실대학교,서울,사립,대학,134295241.4,196674832.2,63301202.27,259976034.47,51.7,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000110,연세대학교,서울,사립,대학,399520843.4,886525004.2,529457255.3,1415982259.5,28.2,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000121,이화여자대학교,서울,사립,대학,202851727.8,310867080.1,123865092.4,434732172.5,46.7,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000125,장로회신학대학교,서울,사립,대학,15892865.65,25423397.04,0,25423397.04,62.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000129,중앙대학교,서울,사립,대학,261684548.5,365944681.3,148846684.5,514791365.8,50.8,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000133,총신대학교,서울,사립,대학,24864896.47,36834614.25,1400439.146,38235053.396,65,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000134,추계예술대학교,서울,사립,대학,11472039.96,20027629.07,186323.037,20213952.107,56.8,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000525,케이씨대학교,서울,사립,대학,11516434.7,16729023.53,1763630.557,18492654.086999997,62.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000142,한국성서대학교,서울,사립,대학,7977568,17132542.4,151883.298,17284425.698,46.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000143,한국외국어대학교,서울,사립,대학,146071399.3,212596573.1,34262134.93,246858708.03,59.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000150,한성대학교,서울,사립,대학,56035749.77,85853697.94,8257464.355,94111162.295,59.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000153,한양대학교,서울,사립,대학,340529676.5,513810636.4,384327025.8,898137662.2,37.9,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000160,홍익대학교,서울,사립,대학,192050506.8,273248563,37688903.94,310937466.94,61.8,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000066,대전가톨릭대학교,세종,사립,대학,390280,2992605.25,0,2992605.25,13,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000117,울산대학교,울산,사립,대학,99996293.76,241113463.9,79994358.25,321107822.15,31.1,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000123,인천가톨릭대학교,인천,사립,대학,6407583.733,12858134.28,638861.046,13496995.326,47.5,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000124,인하대학교,인천,사립,대학,164777789.8,244586697.4,142307412.3,386894109.70000005,42.6,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000054,광주가톨릭대학교,전남,사립,대학,0,1684617.294,0,1684617.294,0,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000074,동신대학교,전남,사립,대학,42189038.26,70490850.92,16887545.14,87378396.06,48.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000166,목포가톨릭대학교,전남,사립,대학,3223930.666,6871233.806,221265.79,7092499.596,45.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000064,세한대학교,전남,사립,대학,21391189.74,40972789.71,527095.635,41499885.345,51.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000114,영산선학대학교,전남,사립,대학,66000,1236827.319,0,1236827.319,5.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000190,초당대학교,전남,사립,대학,19451686.48,38279660.6,931363.558,39211024.158,49.6,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000186,한려대학교,전남,사립,대학,0,0,0,0,,1,N,2026-08-15T06:33:03.497Z
2021,university,0000173,예수대학교,전북,사립,대학,3648491.28,6144870.976,98900.958,6243771.933999999,58.4,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000164,예원예술대학교,전북,사립,대학,14150006.66,16607957.55,255168.481,16863126.031,83.9,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000116,우석대학교,전북,사립,대학,52968424.59,81526878.32,24721813.88,106248692.19999999,49.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000118,원광대학교,전북,사립,대학,111212140.3,179739395.9,49809909.19,229549305.09,48.4,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000126,전주대학교,전북,사립,대학,78951610.93,136267332.4,27114188.34,163381520.74,48.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000155,한일장신대학교,전북,사립,대학,6674505.5,10988177.26,71667.61,11059844.87,60.3,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000223,호원대학교,전북,사립,대학,34332687.14,57550588.27,1891186.779,59441775.049,57.8,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000192,제주국제대학교,제주,사립,대학,4719708,6426929.649,352228.819,6779158.468,69.6,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000038,건양대학교,충남,사립,대학,49819864.97,94488902.45,16804738.23,111293640.68,44.8,2,Y,2026-08-15T06:33:03.497Z
2021,university,0000169,금강대학교,충남,사립,대학,1740630.333,8891771.527,509103.832,9400875.359000001,18.5,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000059,나사렛대학교,충남,사립,대학,34996623.33,59527497.14,3455692.612,62983189.752000004,55.6,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000189,남서울대학교,충남,사립,대학,74749665.45,107500337.5,14212595.2,121712932.7,61.4,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000131,백석대학교,충남,사립,대학,108626617.7,151520109.4,15809880.25,167329989.65,64.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000094,선문대학교,충남,사립,대학,67866602.53,112951510,22252288.01,135203798.01,50.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000104,순천향대학교,충남,사립,대학,90775077.82,192403784.3,75640504.63,268044288.93,33.9,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000128,중부대학교,충남,사립,대학,60144789.57,86823799.73,7540487.994,94364287.724,63.7,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000225,청운대학교,충남,사립,대학,40816747.05,64061522.13,11971045.72,76032567.85000001,53.7,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000141,한국기술교육대학교,충남,사립,대학,19665324.76,175768251.4,39360379.5,215128630.9,9.1,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000149,한서대학교,충남,사립,대학,53401061.11,85068252.24,17322756.66,102391008.89999999,52.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000159,호서대학교,충남,사립,대학,102453467.2,149225456.3,35647814.95,184873271.25,55.4,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,3363339.417,8237418.972,132255.095,8369674.067,40.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000058,극동대학교,충북,사립,대학,24016228.74,35982311.11,2021559.098,38003870.208,63.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000093,서원대학교,충북,사립,대학,42753194.05,67365976.82,14854117,82220093.82,52,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000099,세명대학교,충북,사립,대학,48795935.79,80438857.12,14909270.61,95348127.73,51.2,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000113,유원대학교,충북,사립,대학,23076883.07,36087590.49,1670329.195,37757919.685,61.1,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000183,중원대학교,충북,사립,대학,25835486.83,43161887.91,3144734.003,46306621.912999995,55.8,1,Y,2026-08-15T06:33:03.497Z
2021,university,0000132,청주대학교,충북,사립,대학,86380543.54,127116081.3,14909083.26,142025164.56,60.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,14150543.07,22894932.08,1917331.116,24812263.196,57,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000378,강원관광대학교,강원,사립,전문대학,3040538.187,5345317.622,0,5345317.622,56.9,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000348,세경대학교,강원,사립,전문대학,4684822.109,9284245.127,1763305.517,11047550.644000001,42.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000393,송곡대학교,강원,사립,전문대학,3387677.567,9064349.941,973535.897,10037885.838,33.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000390,송호대학교,강원,사립,전문대학,5022124.506,8981709.612,297508.185,9279217.797,54.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000542,한국골프대학교,강원,사립,전문대학,3088507.5,4755452.185,102088.568,4857540.753,63.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000383,한림성심대학교,강원,사립,전문대학,15553192.77,25680451.39,6917037.793,32597489.183,47.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,26396776.07,41813566.94,10728135.8,52541702.739999995,50.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000255,경민대학교,경기,사립,전문대학,24412752.74,41545272.24,9368458.028,50913730.26800001,47.9,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000259,경복대학교,경기,사립,전문대학,38127463.6,69766295.32,17946291.71,87712587.03,43.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000264,계원예술대학교,경기,사립,전문대학,20783700.46,28747166.63,2195865.577,30943032.207,67.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000379,국제대학교,경기,사립,전문대학,19662731.79,30225107.17,1299125.109,31524232.279000003,62.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000277,김포대학교,경기,사립,전문대학,15173716.84,23897626.35,1681103.974,25578730.324,59.3,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000278,농협대학교,경기,사립,전문대학,2101306.667,10253142.82,4649833.447,14902976.267,14.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000285,대림대학교,경기,사립,전문대학,46104936.82,71878427.03,16437773.68,88316200.71000001,52.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000294,동남보건대학교,경기,사립,전문대학,29759868.92,42206233.15,9629442.271,51835675.421,57.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000287,동서울대학교,경기,사립,전문대학,37098659.54,53366013.92,11578770.68,64944784.6,57.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,21792806.46,33155132.03,6770304.164,39925436.194,54.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000302,동원대학교,경기,사립,전문대학,18305921.19,29983383.77,6500265.195,36483648.965,50.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000305,두원공과대학교,경기,사립,전문대학,19670022.8,32710938.63,684778.7,33395717.33,58.9,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000316,부천대학교,경기,사립,전문대학,46673293.24,76043749.56,16233611.24,92277360.8,50.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000323,서울예술대학교,경기,사립,전문대학,25303971.2,35483690.28,1631511.664,37115201.944,68.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000392,서정대학교,경기,사립,전문대학,38138589.34,59733340.13,4713480.85,64446820.980000004,59.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000330,수원과학대학교,경기,사립,전문대학,24356772.21,35855217.72,6992956.117,42848173.837,56.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000329,수원여자대학교,경기,사립,전문대학,26084891.55,41437002.04,2046818.667,43483820.707,60,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000334,신구대학교,경기,사립,전문대학,42180461.54,61459333.74,9288088.823,70747422.56300001,59.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000339,신안산대학교,경기,사립,전문대학,17941057.91,28288134.59,2390564.263,30678698.853,58.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000340,안산대학교,경기,사립,전문대학,24980253.8,39360978.38,10246236.52,49607214.900000006,50.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000343,여주대학교,경기,사립,전문대학,28241565.99,41050156.84,8326609.369,49376766.20900001,57.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000341,연성대학교,경기,사립,전문대학,36211014,60080604.17,12275140.82,72355744.99000001,50,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000350,오산대학교,경기,사립,전문대학,27893703.13,39903307.51,9343134.387,49246441.897,56.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,21681201.35,30852629.39,6888282.072,37740911.462,57.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,5469086.4,5822221.057,19918.728,5842139.785,93.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000355,유한대학교,경기,사립,전문대학,26384328.68,43465317.07,8631728.073,52097045.143,50.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000358,장안대학교,경기,사립,전문대학,25593983.13,38237514.91,5106360.082,43343874.992,59,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,23834166.38,37216378.1,5018356.792,42234734.892000005,56.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000391,한국관광대학교,경기,사립,전문대학,10241256.68,16913641.82,2587840.541,19501482.361,52.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000251,거제대학교,경남,사립,전문대학,6411214,11498319.78,7553746.462,19052066.242,33.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000395,김해대학교,경남,사립,전문대학,8327201.33,13954471.02,1619572.624,15574043.644,53.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,12994007.26,23816557.77,5945781.784,29762339.553999998,43.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000306,마산대학교,경남,사립,전문대학,31705673.39,50387537.22,7928178.72,58315715.94,54.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000530,연암공과대학교,경남,사립,전문대학,6282245.484,17903168.48,4989681.027,22892849.507,27.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000369,진주보건대학교,경남,사립,전문대학,15764275.15,26976421.61,10055.586,26986477.196,58.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000528,창원문성대학교,경남,사립,전문대학,11329319,18988040.18,5918691.666,24906731.846,45.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,4062882.53,7637542.313,3011626.659,10649168.972,38.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,10434580.18,17939609.23,5858770.89,23798380.12,43.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000293,경북과학대학교,경북,사립,전문대학,10142478.49,18649441.74,511971.072,19161412.812,52.9,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000523,경북보건대학교,경북,사립,전문대학,6899294.69,11100743.62,3652812.782,14753556.401999999,46.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000258,경북전문대학교,경북,사립,전문대학,15664903.86,27429576.39,7994198.08,35423774.47,44.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000268,구미대학교,경북,사립,전문대학,30216055.06,55359885.17,12711525.04,68071410.21000001,44.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000279,대경대학교,경북,사립,전문대학,22758618.93,34917536.54,7139713.082,42057249.622,54.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000309,문경대학교,경북,사립,전문대학,4856531.047,8694675.027,5685178.329,14379853.356,33.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000262,서라벌대학교,경북,사립,전문대학,3516900.608,5798979.856,846363.016,6645342.8719999995,52.9,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000380,선린대학교,경북,사립,전문대학,12148282.95,18713094.39,2477923.409,21191017.799000002,57.3,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000547,성운대학교,경북,사립,전문대학,7206897.3,13441411.24,1737176.584,15178587.824000001,47.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000338,안동과학대학교,경북,사립,전문대학,13551099.9,23787031.16,4426084.94,28213116.1,48,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000257,영남외국어대학,경북,사립,전문대학,2508940,2858174.079,0,2858174.079,87.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000381,포항대학교,경북,사립,전문대학,9755487.682,15290538.26,1220876.546,16511414.806,59.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000522,호산대학교,경북,사립,전문대학,10598285.96,16381591.4,3186507.169,19568098.569000002,54.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000267,광주보건대학교,광주,사립,전문대학,18480198.15,29973861.48,6657834.291,36631695.771,50.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000273,기독간호대학교,광주,사립,전문대학,3148673.15,4904894.528,1857675.143,6762569.671,46.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000297,동강대학교,광주,사립,전문대학,13312522.41,21725131.42,7101455.052,28826586.472000003,46.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000320,서영대학교,광주,사립,전문대학,27795172.69,43622638.64,9370440.726,52993079.366,52.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000366,조선간호대학교,광주,사립,전문대학,3755315.6,6691567.682,26463.26,6718030.942,55.9,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000365,조선이공대학교,광주,사립,전문대학,16134872.29,24157199.69,8110559.945,32267759.635,50,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000263,계명문화대학교,대구,사립,전문대학,27123381.49,49450355.97,10572245,60022600.97,45.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000280,대구공업대학교,대구,사립,전문대학,9763538.81,16224012.4,472908.589,16696920.989,58.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000283,대구과학대학교,대구,사립,전문대학,22984445.16,38884921.6,10306058.42,49190980.02,46.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000281,대구보건대학교,대구,사립,전문대학,40907264.07,64720706.86,14741404.97,79462111.83,51.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000282,수성대학교,대구,사립,전문대학,18583381.35,30455924.28,7767286.228,38223210.508,48.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000346,영남이공대학교,대구,사립,전문대학,31605299.82,51119225.61,11773230.93,62892456.54,50.3,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000349,영진전문대학교,대구,사립,전문대학,41195269.08,74102280.22,14262476.27,88364756.49,46.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000376,대덕대학교,대전,사립,전문대학,15099046.65,25716771.74,3908314.826,29625086.566,51,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,23487133.99,37141889.95,8333954.405,45475844.355000004,51.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000288,대전보건대학교,대전,사립,전문대학,28775340.17,48122090.76,5992512.002,54114602.761999995,53.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000289,우송정보대학,대전,사립,전문대학,21376294.33,35097000.7,6490406.318,41587407.01800001,51.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000253,경남정보대학교,부산,사립,전문대학,35186517.24,58906795.8,9222366.238,68129162.038,51.6,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000284,대동대학교,부산,사립,전문대학,8606207.65,13169120.15,410276.488,13579396.638,63.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000303,동의과학대학교,부산,사립,전문대학,25741654.84,43605631.93,14250730.35,57856362.28,44.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000304,동주대학교,부산,사립,전문대학,15599537.19,25271322.45,7758939.823,33030262.273,47.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000313,부산경상대학교,부산,사립,전문대학,12990645.8,27499777.35,2246719.229,29746496.579,43.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,18242358.89,29741480.09,11527668.81,41269148.9,44.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000314,부산여자대학교,부산,사립,전문대학,14201572.67,23053817.53,5698076.705,28751894.235,49.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000388,부산예술대학교,부산,사립,전문대학,3789033.297,5998314.918,113813.764,6112128.682,62,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000300,동양미래대학교,서울,사립,전문대학,37297868.25,58057766.07,10543215.86,68600981.93,54.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000307,명지전문대학,서울,사립,전문대학,41030208.64,64325886.62,1017183.423,65343070.043,62.8,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000310,배화여자대학교,서울,사립,전문대학,15201461.97,23844154.69,1633135.104,25477289.794,59.7,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,7568477.09,14872552.93,3537210.973,18409763.903,41.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,5886055.725,9260701.861,1956041.579,11216743.44,52.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000324,서일대학교,서울,사립,전문대학,33131512.79,50280256.03,8339840.123,58620096.153,56.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,18405815.6,29558043.44,45582.344,29603625.784,62.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000356,인덕대학교,서울,사립,전문대학,36917675.45,55627810.36,5691878.008,61319688.368,60.2,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000384,한양여자대학교,서울,사립,전문대학,38941552.6,59806019.24,14870268.51,74676287.75,52.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000353,한국영상대학교,세종,사립,전문대학,17950886.47,35818333.29,2795213.256,38613546.546,46.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000352,울산과학대학교,울산,사립,전문대학,33145747.52,50126777.07,15573043.34,65699820.41,50.5,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,16179898.04,24599185.29,5705140.984,30304326.274,53.4,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000261,경인여자대학교,인천,사립,전문대학,26824177.24,42424184,2943807.853,45367991.853,59.1,1,Y,2026-08-15T06:33:03.497Z
2021,junior-college,0000292,인천재능대학교,인천,사립,전문대학,19419746.25,32634061.4,8912966.827,41547028.227,46.7,1,Y,2026-08-15T06:33:03.497Z
